Logging to ./data/v1_ours_add/tb
----------------------------------------------
| rollout/                        |          |
|    is_timeout_mean                | 0.953        |
|    recovery_noforce               | 0.953        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 61           |
| time/                             |              |
|    fps                            | 4509         |
|    iterations                     | 15           |
|    time_elapsed                   | 436          |
|    total_timesteps                | 1966080      |
| train/                            |              |
|    action_std_00                  | 0.0513       |
|    action_std_01                  | 0.0513       |
|    action_std_02                  | 0.0512       |
|    action_std_03                  | 0.0515       |
|    action_std_04                  | 0.0513       |
|    action_std_05                  | 0.0512       |
|    action_std_06                  | 0.0513       |
|    action_std_07                  | 0.0513       |
|    action_std_08                  | 0.0514       |
|    action_std_09                  | 0.0512       |
|    action_std_10                  | 0.0512       |
|    action_std_11                  | 0.0511       |
